person_code,person_name,jugador,person_alias,person_aliasRaw,person_passportName,person_passportSurname,person_jerseyName,person_abbreviatedName,person_country_code,person_country_name,person_height,person_weight,person_birthDate,code,name,person_twitterAccount,person_instagramAccount,person_facebookAccount,person_isReferee,person_images_1,type,typeName,active,startDate,endDate,order,dorsal,dorsalRaw,position,positionName,lastTeam,externalId,headshot,action,club_code,club_name,club_abbreviatedName,club_editorialName,club_tvCode,club_isVirtual,crest,season_name,season_code,season_alias,season_competitionCode,season_year,season_startDate
014907,"FRIDRIKSSON, ELVAR",Elvar Fridriksson,"FRIDRIKSSON, ELVAR","FRIDRIKSSON, ELVAR",ELVAR MAR,FRIDRIKSSON,Fridriksson,NA,ISL,Iceland,183,78,1994-11-11T00:00:00,ISL,Iceland,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-08T13:54:46.839,2027-06-30T00:00:00,0,10,10,1,Guard,TENERIFE,56134,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/7eab1828-c9a2-4893-b661-8aefdafc12f0.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/7eab1828-c9a2-4893-b661-8aefdafc12f0.png,KLA,Neptunas Klaipeda,Neptunas,Neptunas,NEP,FALSE,https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014849,"GAINEY, JORDAN",Jordan Gainey,"GAINEY, JORDAN","GAINEY, JORDAN",JORDAN DEWAINE,GAINEY,GAINEY,NA,USA,United States of America,187,83,2002-06-26T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:04:48.715,2027-06-30T00:00:00,0,4,4,1,Guard,CEDEVITA JUNIOR,55962,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/259792df-8fd9-435d-80a6-2d4dcb4cb159.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/259792df-8fd9-435d-80a6-2d4dcb4cb159.png,LJU,Cedevita Olimpija Ljubljana,Cedevita Olimp,Cedevita Olimpija,COL,FALSE,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014923,"GAUDOUX, LIONEL",Lionel Gaudoux,"GAUDOUX, LIONEL","GAUDOUX, LIONEL","LOINEL, SYLVIO",GAUDOUX,GAUDOUX,NA,FRA,France,200,107,1995-05-30T00:00:00,FRA,France,,,,FALSE,NA,J,Player,TRUE,2026-09-08T15:56:54.021,2027-06-30T00:00:00,0,13,13,3,Center,CHALON SUR SAONE,56176,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS0/1690a530-502d-40f7-9893-00c279414125.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS0/1690a530-502d-40f7-9893-00c279414125.png,BOU,Cosea JL Bourg-en-Bresse,Cosea JL Bourg,Bourg,JLB,FALSE,https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
001506,"GAZZOTTI, GIULIO",Giulio Gazzotti,"GAZZOTTI, G.","GAZZOTTI, G.",GIULIO,GAZZOTTI,24,,ITA,Italy,202,104,1991-09-23T00:00:00,ITA,Italy,,,,FALSE,NA,J,Player,TRUE,2026-09-08T13:13:11.478,2027-06-30T00:00:00,0,24,24,2,Forward,PALLACANESTRO FORLI 2.015,56115,NA,NA,TRT,Baglietto Derthona Tortona,Derthona,Derthona,DER,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/4976fa46-8eb4-471c-b6dd-4704866c5769.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015107,"GHOLSTON, DEANDRE",Deandre Gholston,"GHOLSTON, DEANDRE","GHOLSTON, DEANDRE",DEANDRE,GHOLSTON,GHOLSTON,NA,USA,United States of America,196,87,2000-07-08T00:00:00,USA,United States of America,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-14T07:44:45.447,2027-06-30T00:00:00,0,4,4,1,Guard,CHOLET BASKET,56533,NA,NA,BOS,BOSNA BH Telecom Sarajevo,BOSNA,BOSNA,BOS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOJl/0024f0d4-55d9-4ed0-be41-68c0e90c41d5.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
005024,"GIRDZIUNAS, MINDAUGAS",Mindaugas Girdziunas,Girdziunas,Girdziunas,MINDAUGAS,GIRDZIUNAS,GIRDŽIÚNAS,"Girdziunas, M.",LTU,Lithuania,188,86,1989-01-20T00:00:00,LTU,Lithuania,,,,FALSE,NA,J,Player,TRUE,2026-09-08T13:54:46.571,2027-06-30T00:00:00,0,8,8,1,Guard,NEPTUNAS,56133,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/01061043-7c31-4627-862a-010e0668961e.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/01061043-7c31-4627-862a-010e0668961e.png,KLA,Neptunas Klaipeda,Neptunas,Neptunas,NEP,FALSE,https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014938,"GONUL, BERKAY",Berkay Gonul,"GONUL, BERKAY","GONUL, BERKAY",AHMET BERKAY,GONUL,GONUL,NA,TUR,Turkiye,201,94,2007-06-22T00:00:00,TUR,Turkiye,,,,FALSE,NA,J,Player,TRUE,2026-09-08T16:20:19.851,2027-06-30T00:00:00,0,2,2,2,Forward,TOFAS BURSA,56201,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS1/1479ded4-7c13-4f80-a693-a47ea35e9d36.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS1/1479ded4-7c13-4f80-a693-a47ea35e9d36.png,BUR,Tofas Bursa,Tofas Bursa,Tofas,TOF,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjChWbHH/72e5c4e0-abe1-43ce-bfb7-dcb025bb4adc.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014900,"GORHAM, JUSTIN",Justin Gorham,"GORHAM, JUSTIN","GORHAM, JUSTIN",JUSTIN TERRELL,GORHAM,Gorham,NA,USA,United States of America,201,102,1998-08-06T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T13:13:09.663,2027-06-30T00:00:00,0,4,4,2,Forward,DERTHONA BASKET S.S.R.L.,56108,NA,NA,TRT,Baglietto Derthona Tortona,Derthona,Derthona,DER,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/4976fa46-8eb4-471c-b6dd-4704866c5769.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
008250,"GRANT, SASHA",Sasha Grant,"GRANT, SASHA","GRANT, SASHA",SASHA MATTIAS,GRANT,GRANT,"Grant, S.",ITA,Italy,201,105,2002-02-15T00:00:00,ITA,Italy,,,,FALSE,NA,J,Player,TRUE,2026-09-08T10:37:35.445,2027-06-30T00:00:00,0,44,44,2,Forward,VANOLI CREMONA,55921,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/870401e0-92dd-4c5a-b43d-db1cb1161daa.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/870401e0-92dd-4c5a-b43d-db1cb1161daa.png,VNC,Umana Reyer Venice,Reyer Venice,Reyer Venice,URV,FALSE,https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014866,"GRASSHOFF, BASTIEN",Bastien Grasshoff,"GRASSHOFF, BASTIEN","GRASSHOFF, BASTIEN",BASTIEN,GRASSHOFF,GRASSHOFF,NA,FRA,France,198,81,2007-06-01T00:00:00,FRA,France,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:03:10.254,2027-06-30T00:00:00,0,1,1,1,Guard,LE MANS SARTHE BASKET,56031,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/8e35a799-2e9b-4be1-b485-9520abf56333.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/8e35a799-2e9b-4be1-b485-9520abf56333.png,LEM,Le Mans Sarthe Basket,Le Mans Sarthe,Le Mans Sarthe,MSB,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/b8ec3298-5030-4865-8469-722a21b471c3.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014885,"GRAY, RAIQUAN",Raiquan Gray,"GRAY, RAIQUAN","GRAY, RAIQUAN",RAIQUAN KELVAN,GRAY,GRAY,NA,USA,United States of America,203,122,1999-07-07T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:42:07.457,2027-06-30T00:00:00,0,0,0,2,Forward,AEK BC,56070,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/811ecfae-f953-4c76-b808-04490b770bbc.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/811ecfae-f953-4c76-b808-04490b770bbc.png,PAO,PAOK Thessaloniki,PAOK,PAOK,PBC,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjChWbHH/0506e7c4-ec4b-460a-bc59-b033ad9e336c.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
005159,"GREEN, ERICK",Erick Green,Green,Green,ERICK OBRIEN,GREEN II,GREEN,"Green, E.",USA,United States of America,191,85,1992-05-09T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-23T11:09:43.393,2027-06-30T00:00:00,0,32,32,1,Guard,PALLACANESTRO CANTU,56972,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/a30e98fe-5ca4-4aa5-bd6e-3d61d2048791.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/a30e98fe-5ca4-4aa5-bd6e-3d61d2048791.png,VNC,Umana Reyer Venice,Reyer Venice,Reyer Venice,URV,FALSE,https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015157,"GROZEV, NIKOLAY",Nikolay Grozev,"GROZEV, NIKOLAY","GROZEV, NIKOLAY",NIKOLAY GENADIEV,GROZEV,GROZEV,NA,BUL,Bulgaria,197,98,1994-02-17T00:00:00,BUL,Bulgaria,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-17T12:36:08.66,2027-06-30T00:00:00,0,33,33,2,Forward,BALKAN BOTEVGRAD,56796,NA,NA,BLK,Balkan Botevgrad,Balkan,Balkan,BLK,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/ba6e2d99-3ea9-4730-a0ce-830cccca4657.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
004487,"GUERRERO, RUBEN",Ruben Guerrero,"GUERRERO, R.","GUERRERO, R.",RUBEN,GUERRERO PINO,GUERRERO,"Guerrero, R.",ESP,Spain,213,110,1995-10-22T00:00:00,ESP,Spain,,,,FALSE,NA,J,Player,TRUE,2026-09-10T14:33:47.694,2027-06-30T00:00:00,0,12,12,3,Center,MORABANC ANDORRA,56494,NA,NA,BGS,Recoletas Salud San Pablo Burgos,Burgos,Burgos,BUR,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCxM/40c97670-177e-4c74-9f5f-76b528a0da86.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
011826,"GUY, KYLE",Kyle Guy,"GUY, KYLE","GUY, KYLE",KYLE JOSEPH,GUY,GUY,,USA,United States of America,188,76,1997-08-11T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:57:39.621,2027-06-30T00:00:00,0,2,2,2,Forward,SHANXI LOONGS,56018,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/c1c0b55a-8e07-4187-a4da-a9c915b34eb7.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/c1c0b55a-8e07-4187-a4da-a9c915b34eb7.png,TNF,La Laguna Tenerife,LL Tenerife,La Laguna Tenerife,LLT,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/59bf7582-6c0b-4e14-bce6-1380aad90f34.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014847,"HADZIBEGOVIC, EMIR",Emir Hadzibegovic,"HADZIBEGOVIC, EMIR","HADZIBEGOVIC, EMIR",EMIR,HADZIBEGOVIC,Hadzibegovic,NA,MNE,Montenegro,206,103,1996-08-24T00:00:00,MNE,Montenegro,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:02:11.959,2027-06-30T00:00:00,0,8,8,2,Forward,SC DERBI,55951,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/da7bef08-79e0-4b4e-a966-0f1d129d0f5c.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/da7bef08-79e0-4b4e-a966-0f1d129d0f5c.png,BUD,Buducnost VOLI Podgorica,Buducnost VOLI,Buducnost,BUD,FALSE,https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
012405,"HALTALI, FURKAN",Furkan Haltali,"HALTALI, FURKAN","HALTALI, FURKAN",FURKAN,HALTALI,HALTALI,,TUR,Turkiye,207,120,2002-12-02T00:00:00,TUR,Turkiye,,,,FALSE,NA,J,Player,TRUE,2026-09-08T16:22:52.022,2027-06-30T00:00:00,0,14,14,3,Center,BAHCESEHIR COLLEGE SPORTS CLUB,56218,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS1/06aaf7c1-4b7f-4219-b2a2-2d216f6985b2.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS1/06aaf7c1-4b7f-4219-b2a2-2d216f6985b2.png,BAH,Bahcesehir College Istanbul,Bahcesehir,Bahcesehir,BKS,FALSE,https://media-cdn.incrowdsports.com/1d3274d8-da86-4d21-9e97-6810ab88babe.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015144,"HANOCHI, YOTAM",Yotam Hanochi,"HANOCHI, YOTAM","HANOCHI, YOTAM",YOTAM,HANOCHI,hanochi,NA,ISR,Israel,0,0,2000-12-08T00:00:00,ISR,Israel,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-17T08:44:05.777,2027-06-30T00:00:00,0,8,8,3,Center,HAPOEL MIDTOWN JERUSALEM,56758,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/580b42ea-596c-4b63-8be8-db2b960c2366.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/580b42ea-596c-4b63-8be8-db2b960c2366.png,JER,Hapoel Midtown Jerusalem,Hapoel JLM,Jerusalem,JLM,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCiezvp/6d6e8da8-550f-4d1f-8a06-4611227e0c31.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
009864,"HAPP, ETHAN",Ethan Happ,"HAPP, ETHAN","HAPP, ETHAN",ITAN MAJKL,HAP,HAPP,"Happ, E.",MKD,North Macedonia,206,110,1996-05-07T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:57:41.365,2027-06-30T00:00:00,0,22,22,3,Center,SAN PABLO BURGOS,56024,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/4a489b91-0aa0-478d-83d3-74dc0afe3aae.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/4a489b91-0aa0-478d-83d3-74dc0afe3aae.png,TNF,La Laguna Tenerife,LL Tenerife,La Laguna Tenerife,LLT,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/59bf7582-6c0b-4e14-bce6-1380aad90f34.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015097,"HARDING, JERRICK",Jerrick Harding,"HARDING, JERRICK","HARDING, JERRICK",JERRICK DEONTRE,HARDING,HARDING,NA,USA,United States of America,185,78,1998-04-13T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-10T14:42:07.303,2027-06-30T00:00:00,0,7,7,1,Guard,RYTAS VILNIUS,56501,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/f38f2616-8c1f-4671-9d27-0b20ca08bddb.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/f38f2616-8c1f-4671-9d27-0b20ca08bddb.png,TTK,Turk Telekom Ankara,Turk Telekom,Turk Telekom,TTA,FALSE,https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
011970,"HARPER, JARED",Jared Harper,"HARPER, JARED","HARPER, JARED",JARED LAMAR,HARPER,HARPER,,USA,United States of America,178,79,1997-09-14T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:13:15.697,2027-06-30T00:00:00,0,1,1,1,Guard,HAPOEL MIDTOWN JERUSALEM,56043,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/fa87e748-14bd-432e-98d2-aaf6ab2c6d9b.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/fa87e748-14bd-432e-98d2-aaf6ab2c6d9b.png,JER,Hapoel Midtown Jerusalem,Hapoel JLM,Jerusalem,JLM,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCiezvp/6d6e8da8-550f-4d1f-8a06-4611227e0c31.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014895,"HARTWICH, PHILIPP",Philipp Hartwich,"HARTWICH, PHILIPP","HARTWICH, PHILIPP",PHILIPP,HARTWICH,HARTWICH,NA,GER,Germany,218,110,1995-09-11T00:00:00,GER,Germany,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:48:32.44,2027-06-30T00:00:00,0,7,7,3,Center,BASKETBALL LOEWEN BRAUNSCHWEIG,56096,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/38b253e2-6c5f-4100-bd78-69ef9b15cdd6.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/38b253e2-6c5f-4100-bd78-69ef9b15cdd6.png,RTK,Rostock Seawolves, Rostock, Rostock,ROS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/de14cdb9-c0f7-485f-84ac-f305ace44723.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
012242,"HASSAN, PATRICK",Patrick Hassan,"HASSAN, PATRICK","HASSAN, PATRICK",PATRICK,MOHAMUD MOHAMED HASSAN,HASSAN,,ITA,Italy,185,81,2007-01-20T00:00:00,ITA,Italy,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:33:04.283,2027-06-30T00:00:00,0,68,68,1,Guard,DOLOMITI ENERGIA TRENTO,55994,NA,NA,TRN,Dolomiti Energia Trento,Trento,Trento,TRE,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCcz1CG/e4ce6137-6d3f-4072-9480-c0b9a9cd617d.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015052,"HAWKINS, RYAN",Ryan Hawkins,"HAWKINS, RYAN","HAWKINS, RYAN",RYAN ANDREW,HAWKINS,HAWKINS,NA,USA,United States of America,204,94,1997-05-12T00:00:00,USA,United States of America,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-10T07:50:08.383,2027-06-30T00:00:00,0,44,44,2,Forward,SKYLINERS GMBH,56411,NA,NA,BOS,BOSNA BH Telecom Sarajevo,BOSNA,BOSNA,BOS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOJl/0024f0d4-55d9-4ed0-be41-68c0e90c41d5.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015230,"HECKEL, MARVIN",Marvin Heckel,"HECKEL, MARVIN","HECKEL, MARVIN",MARVIN MOMO,HECKEL,Heckel,NA,GER,Germany,190,90,1997-05-10T00:00:00,GER,Germany,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-24T11:35:10.609,2027-06-30T00:00:00,0,47,47,1,Guard,SPORTCLUB KREFELD,57008,NA,NA,ULM,ratiopharm ulm,Ulm,Ulm,ULM,FALSE,https://media-cdn.cortextech.io/5750bc8b-dd63-48e4-8586-10d4e5e2b4e2.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015060,"HENDERSON JR, CEDRIC",Cedric Henderson Jr,"HENDERSON JR, CEDRIC","HENDERSON JR, CEDRIC",CEDRIC EARL,HENDERSON JR,HENDERSON,NA,USA,United States of America,198,91,2000-03-03T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-10T10:18:48.003,2027-06-30T00:00:00,0,2,2,1,Guard,SIAULIAI,56427,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/4efcfe41-f910-4d53-8247-6ae09e2a4e8e.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/4efcfe41-f910-4d53-8247-6ae09e2a4e8e.png,SIA,Siauliai Basketball,Siauliai ,Siauliai ,SIA,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/55a49aa3-e91f-45cc-88d0-670896ce5825.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015041,"HICKEY, ANTHONY",Anthony Hickey,"HICKEY, ANTHONY","HICKEY, ANTHONY","ANTHONY, BERNARD",HICKEY,HICKEY,NA,USA,United States of America,180,84,1992-11-22T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-09T17:27:27.162,2027-06-30T00:00:00,0,2,2,1,Guard,OLD WILD WEST UDINE,56393,NA,NA,WRO,Slask Wroclaw,Slask,Slask,WKS,FALSE,https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014844,"HILL, MALCOLM",Malcolm Hill,"HILL, MALCOLM","HILL, MALCOLM",MALCOLM ALEXANDER,HILL,HILL,NA,USA,United States of America,197,99,1995-10-26T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T10:47:14.422,2027-06-30T00:00:00,0,21,21,1,Guard,NBA G LEAGUE,55935,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/e92a56bd-0aaf-42fb-9af6-e6a0c356d9d5.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/e92a56bd-0aaf-42fb-9af6-e6a0c356d9d5.png,CLU,U-BT Cluj-Napoca,U-BT Cluj,Cluj,UBT,FALSE,https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015010,"HOLIDAY, AARON",Aaron Holiday,"HOLIDAY, AARON","HOLIDAY, AARON",AARON SHAWN,HOLIDAY,HOLIDAY,NA,USA,United States of America,183,83,1996-09-30T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-09T11:27:01.844,2027-06-30T00:00:00,0,3,3,1,Guard,HOUSTON ROCKETS,56300,NA,NA,MRO,Maxima Roma,Maxima Roma,Maxima Roma,RMA,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjChWbHH/f1547a87-c0bf-41ab-bf7e-a0001649430d.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015122,"HORTON, LANDRIUS",Landrius Horton,"HORTON, LANDRIUS","HORTON, LANDRIUS",LANDRIUS ZACCHEUS,HORTON,Horton,NA,USA,United States of America,193,82,1998-07-31T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-14T15:15:53.791,2027-06-30T00:00:00,0,23,23,1,Guard,DZIKI WARSAW,56671,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/4f7b8a52-82e0-4ab2-8822-c1b1fba56596.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/4f7b8a52-82e0-4ab2-8822-c1b1fba56596.png,LLI,London Lions,London,London,LDN,FALSE,https://media-cdn.cortextech.io/102de468-9e41-4b8e-b44d-23bebb9e916f.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013063,"HOUINDO, CAMERON",Cameron Houindo,"HOUINDO, C.","HOUINDO, C.",CAMERON TOUSSAINT SELIDJI,HOUINDO,HOUINDO,,FRA,France,206,111,2008-01-10T00:00:00,FRA,France,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:04:49.224,2027-06-30T00:00:00,0,8,8,3,Center,CEDEVITA OLIMPIJA,55964,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/984c0588-299c-4ef1-b6cb-efd1135e194f.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/984c0588-299c-4ef1-b6cb-efd1135e194f.png,LJU,Cedevita Olimpija Ljubljana,Cedevita Olimp,Cedevita Olimpija,COL,FALSE,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
012595,"HUBB, PRENTISS",Prentiss Hubb,"HUBB, PRENTISS","HUBB, PRENTISS",PRENTISS CHARLES,HUBB,HUBB,,USA,United States of America,190,80,1999-03-19T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T13:13:09.377,2027-06-30T00:00:00,0,3,3,1,Guard,DERTHONA BASKET S.S.R.L.,56107,NA,NA,TRT,Baglietto Derthona Tortona,Derthona,Derthona,DER,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/4976fa46-8eb4-471c-b6dd-4704866c5769.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
